team_home,team_away,outcome,home_goals_avg,away_goals_avg,home_wins_pct,away_wins_pct
Inverness Caledonian Thistle,Hamilton Academical FC,0,1.330827067669173,0.8947368421052632,0.3609022556390977,0.3157894736842105
St. Mirren,Kilmarnock,1,1.0300751879699248,1.0394736842105263,0.2556390977443609,0.25
Rangers,Celtic,0,2.3289473684210527,2.013157894736842,0.7368421052631579,0.6447368421052632
Dundee United,Falkirk,2,1.5263157894736843,0.8421052631578947,0.4342105263157895,0.15789473684210525
Motherwell,Inverness Caledonian Thistle,2,1.509933774834437,1.263157894736842,0.45695364238410596,0.3609022556390977
Hibernian,Kilmarnock,0,1.182608695652174,1.0394736842105263,0.28695652173913044,0.25
Aberdeen,Heart of Midlothian,2,1.2236842105263157,0.9624060150375939,0.4407894736842105,0.2631578947368421
St. Mirren,Hamilton Academical FC,2,1.0300751879699248,0.8947368421052632,0.2556390977443609,0.3157894736842105
Celtic,Dundee United,1,2.5592105263157894,1.355263157894737,0.7894736842105263,0.3223684210526316
Heart of Midlothian,Hibernian,1,1.4210526315789473,1.0884955752212389,0.49624060150375937,0.2831858407079646
Inverness Caledonian Thistle,Rangers,0,1.330827067669173,1.9342105263157894,0.3609022556390977,0.6842105263157895
St. Mirren,Motherwell,1,1.0300751879699248,1.1437908496732025,0.2556390977443609,0.3464052287581699
Falkirk,Kilmarnock,1,0.9473684210526315,1.0394736842105263,0.23684210526315788,0.25
Hamilton Academical FC,Aberdeen,2,1.0526315789473684,1.1776315789473684,0.2736842105263158,0.34868421052631576
Rangers,Falkirk,2,2.3289473684210527,0.8421052631578947,0.7368421052631579,0.15789473684210525
Dundee United,Motherwell,0,1.5263157894736843,1.1437908496732025,0.4342105263157895,0.3464052287581699
Hibernian,St. Mirren,2,1.182608695652174,0.9022556390977443,0.28695652173913044,0.20300751879699247
Kilmarnock,Heart of Midlothian,0,1.236842105263158,0.9624060150375939,0.3157894736842105,0.2631578947368421
Aberdeen,Celtic,2,1.2236842105263157,2.013157894736842,0.4407894736842105,0.6447368421052632
Hamilton Academical FC,Inverness Caledonian Thistle,2,1.0526315789473684,1.263157894736842,0.2736842105263158,0.3609022556390977
Celtic,Hibernian,2,2.5592105263157894,1.0884955752212389,0.7894736842105263,0.2831858407079646
Dundee United,St. Mirren,2,1.5263157894736843,0.9022556390977443,0.4342105263157895,0.20300751879699247
Motherwell,Falkirk,1,1.509933774834437,0.8421052631578947,0.45695364238410596,0.15789473684210525
Heart of Midlothian,Inverness Caledonian Thistle,2,1.4210526315789473,1.263157894736842,0.49624060150375937,0.3609022556390977
Kilmarnock,Hamilton Academical FC,0,1.236842105263158,0.8947368421052632,0.3157894736842105,0.3157894736842105
Aberdeen,Rangers,1,1.2236842105263157,1.9342105263157894,0.4407894736842105,0.6842105263157895
Rangers,Dundee United,2,2.3289473684210527,1.355263157894737,0.7368421052631579,0.3223684210526316
Hibernian,Motherwell,1,1.182608695652174,1.1437908496732025,0.28695652173913044,0.3464052287581699
Inverness Caledonian Thistle,Celtic,1,1.330827067669173,2.013157894736842,0.3609022556390977,0.6447368421052632
St. Mirren,Kilmarnock,1,1.0300751879699248,1.0394736842105263,0.2556390977443609,0.25
Falkirk,Aberdeen,2,0.9473684210526315,1.1776315789473684,0.23684210526315788,0.34868421052631576
Hamilton Academical FC,Heart of Midlothian,2,1.0526315789473684,0.9624060150375939,0.2736842105263158,0.2631578947368421
Celtic,Rangers,1,2.5592105263157894,1.9342105263157894,0.7894736842105263,0.6842105263157895
Dundee United,Inverness Caledonian Thistle,1,1.5263157894736843,1.263157894736842,0.4342105263157895,0.3609022556390977
Motherwell,Hamilton Academical FC,2,1.509933774834437,0.8947368421052632,0.45695364238410596,0.3157894736842105
Heart of Midlothian,Aberdeen,2,1.4210526315789473,1.1776315789473684,0.49624060150375937,0.34868421052631576
Kilmarnock,Hibernian,1,1.236842105263158,1.0884955752212389,0.3157894736842105,0.2831858407079646
St. Mirren,Falkirk,1,1.0300751879699248,0.8421052631578947,0.2556390977443609,0.15789473684210525
Rangers,Kilmarnock,2,2.3289473684210527,1.0394736842105263,0.7368421052631579,0.25
Motherwell,Celtic,1,1.509933774834437,2.013157894736842,0.45695364238410596,0.6447368421052632
Heart of Midlothian,St. Mirren,1,1.4210526315789473,0.9022556390977443,0.49624060150375937,0.20300751879699247
Aberdeen,Dundee United,1,1.2236842105263157,1.355263157894737,0.4407894736842105,0.3223684210526316
Inverness Caledonian Thistle,Hibernian,2,1.330827067669173,1.0884955752212389,0.3609022556390977,0.2831858407079646
Falkirk,Hamilton Academical FC,0,0.9473684210526315,0.8947368421052632,0.23684210526315788,0.3157894736842105
Celtic,St. Mirren,2,2.5592105263157894,0.9022556390977443,0.7894736842105263,0.20300751879699247
Dundee United,Heart of Midlothian,0,1.5263157894736843,0.9624060150375939,0.4342105263157895,0.2631578947368421
Hibernian,Falkirk,1,1.182608695652174,0.8421052631578947,0.28695652173913044,0.15789473684210525
Aberdeen,Kilmarnock,1,1.2236842105263157,1.0394736842105263,0.4407894736842105,0.25
Inverness Caledonian Thistle,Motherwell,0,1.330827067669173,1.1437908496732025,0.3609022556390977,0.3464052287581699
Hamilton Academical FC,Rangers,0,1.0526315789473684,1.9342105263157894,0.2736842105263158,0.6842105263157895
Rangers,Inverness Caledonian Thistle,0,2.3289473684210527,1.263157894736842,0.7368421052631579,0.3609022556390977
Heart of Midlothian,Motherwell,2,1.4210526315789473,1.1437908496732025,0.49624060150375937,0.3464052287581699
Kilmarnock,Celtic,0,1.236842105263158,2.013157894736842,0.3157894736842105,0.6447368421052632
St. Mirren,Aberdeen,1,1.0300751879699248,1.1776315789473684,0.2556390977443609,0.34868421052631576
Falkirk,Dundee United,0,0.9473684210526315,1.355263157894737,0.23684210526315788,0.3223684210526316
Hamilton Academical FC,Hibernian,0,1.0526315789473684,1.0884955752212389,0.2736842105263158,0.2831858407079646
Celtic,Falkirk,2,2.5592105263157894,0.8421052631578947,0.7894736842105263,0.15789473684210525
Motherwell,Dundee United,2,1.509933774834437,1.355263157894737,0.45695364238410596,0.3223684210526316
Hibernian,Heart of Midlothian,2,1.182608695652174,0.9624060150375939,0.28695652173913044,0.2631578947368421
Aberdeen,Hamilton Academical FC,2,1.2236842105263157,0.8947368421052632,0.4407894736842105,0.3157894736842105
Inverness Caledonian Thistle,Kilmarnock,2,1.330827067669173,1.0394736842105263,0.3609022556390977,0.25
St. Mirren,Rangers,0,1.0300751879699248,1.9342105263157894,0.2556390977443609,0.6842105263157895
Celtic,Falkirk,2,2.5592105263157894,0.8421052631578947,0.7894736842105263,0.15789473684210525
Motherwell,Dundee United,1,1.509933774834437,1.355263157894737,0.45695364238410596,0.3223684210526316
Heart of Midlothian,St. Mirren,2,1.4210526315789473,0.9022556390977443,0.49624060150375937,0.20300751879699247
Kilmarnock,Hamilton Academical FC,2,1.236842105263158,0.8947368421052632,0.3157894736842105,0.3157894736842105
Aberdeen,Rangers,1,1.2236842105263157,1.9342105263157894,0.4407894736842105,0.6842105263157895
Inverness Caledonian Thistle,Hibernian,1,1.330827067669173,1.0884955752212389,0.3609022556390977,0.2831858407079646
Rangers,Heart of Midlothian,1,2.3289473684210527,0.9624060150375939,0.7368421052631579,0.2631578947368421
Dundee United,Celtic,1,1.5263157894736843,2.013157894736842,0.4342105263157895,0.6447368421052632
Hibernian,Aberdeen,1,1.182608695652174,1.1776315789473684,0.28695652173913044,0.34868421052631576
Kilmarnock,Motherwell,1,1.236842105263158,1.1437908496732025,0.3157894736842105,0.3464052287581699
Falkirk,Inverness Caledonian Thistle,2,0.9473684210526315,1.263157894736842,0.23684210526315788,0.3609022556390977
Hamilton Academical FC,St. Mirren,1,1.0526315789473684,0.9022556390977443,0.2736842105263158,0.20300751879699247
Celtic,Hamilton Academical FC,2,2.5592105263157894,0.8947368421052632,0.7894736842105263,0.3157894736842105
Dundee United,Hibernian,1,1.5263157894736843,1.0884955752212389,0.4342105263157895,0.2831858407079646
Motherwell,Aberdeen,1,1.509933774834437,1.1776315789473684,0.45695364238410596,0.34868421052631576
Heart of Midlothian,Kilmarnock,2,1.4210526315789473,1.0394736842105263,0.49624060150375937,0.25
Inverness Caledonian Thistle,St. Mirren,2,1.330827067669173,0.9022556390977443,0.3609022556390977,0.20300751879699247
Falkirk,Rangers,0,0.9473684210526315,1.9342105263157894,0.23684210526315788,0.6842105263157895
Rangers,Motherwell,2,2.3289473684210527,1.1437908496732025,0.7368421052631579,0.3464052287581699
Heart of Midlothian,Celtic,1,1.4210526315789473,2.013157894736842,0.49624060150375937,0.6447368421052632
Kilmarnock,Falkirk,2,1.236842105263158,0.8421052631578947,0.3157894736842105,0.15789473684210525
Aberdeen,Inverness Caledonian Thistle,2,1.2236842105263157,1.263157894736842,0.4407894736842105,0.3609022556390977
St. Mirren,Hibernian,1,1.0300751879699248,1.0884955752212389,0.2556390977443609,0.2831858407079646
Hamilton Academical FC,Dundee United,0,1.0526315789473684,1.355263157894737,0.2736842105263158,0.3223684210526316
Celtic,Aberdeen,2,2.5592105263157894,1.1776315789473684,0.7894736842105263,0.34868421052631576
Dundee United,Kilmarnock,1,1.5263157894736843,1.0394736842105263,0.4342105263157895,0.25
Motherwell,St. Mirren,0,1.509933774834437,0.9022556390977443,0.45695364238410596,0.20300751879699247
Hibernian,Rangers,0,1.182608695652174,1.9342105263157894,0.28695652173913044,0.6842105263157895
Inverness Caledonian Thistle,Hamilton Academical FC,1,1.330827067669173,0.8947368421052632,0.3609022556390977,0.3157894736842105
Falkirk,Heart of Midlothian,1,0.9473684210526315,0.9624060150375939,0.23684210526315788,0.2631578947368421
Aberdeen,Celtic,0,1.2236842105263157,2.013157894736842,0.4407894736842105,0.6447368421052632
Falkirk,Motherwell,2,0.9473684210526315,1.1437908496732025,0.23684210526315788,0.3464052287581699
Hamilton Academical FC,Kilmarnock,2,1.0526315789473684,1.0394736842105263,0.2736842105263158,0.25
Hibernian,Dundee United,0,1.182608695652174,1.355263157894737,0.28695652173913044,0.3223684210526316
St. Mirren,Inverness Caledonian Thistle,0,1.0300751879699248,1.263157894736842,0.2556390977443609,0.3609022556390977
Rangers,Heart of Midlothian,2,2.3289473684210527,0.9624060150375939,0.7368421052631579,0.2631578947368421
Heart of Midlothian,Hibernian,0,1.4210526315789473,1.0884955752212389,0.49624060150375937,0.2831858407079646
Rangers,Celtic,2,2.3289473684210527,2.013157894736842,0.7368421052631579,0.6447368421052632
Dundee United,Aberdeen,1,1.5263157894736843,1.1776315789473684,0.4342105263157895,0.34868421052631576
Kilmarnock,Falkirk,1,1.236842105263158,0.8421052631578947,0.3157894736842105,0.15789473684210525
St. Mirren,Motherwell,0,1.0300751879699248,1.1437908496732025,0.2556390977443609,0.3464052287581699
Inverness Caledonian Thistle,Hamilton Academical FC,1,1.330827067669173,0.8947368421052632,0.3609022556390977,0.3157894736842105
Celtic,Dundee United,2,2.5592105263157894,1.355263157894737,0.7894736842105263,0.3223684210526316
Kilmarnock,St. Mirren,2,1.236842105263158,0.9022556390977443,0.3157894736842105,0.20300751879699247
Motherwell,Inverness Caledonian Thistle,1,1.509933774834437,1.263157894736842,0.45695364238410596,0.3609022556390977
Hamilton Academical FC,Falkirk,0,1.0526315789473684,0.8421052631578947,0.2736842105263158,0.15789473684210525
Aberdeen,Heart of Midlothian,1,1.2236842105263157,0.9624060150375939,0.4407894736842105,0.2631578947368421
Hibernian,Rangers,1,1.182608695652174,1.9342105263157894,0.28695652173913044,0.6842105263157895
Rangers,Aberdeen,2,2.3289473684210527,1.1776315789473684,0.7368421052631579,0.34868421052631576
Kilmarnock,Inverness Caledonian Thistle,2,1.236842105263158,1.263157894736842,0.3157894736842105,0.3609022556390977
Heart of Midlothian,Dundee United,2,1.4210526315789473,1.355263157894737,0.49624060150375937,0.3223684210526316
Hamilton Academical FC,Motherwell,0,1.0526315789473684,1.1437908496732025,0.2736842105263158,0.3464052287581699
Falkirk,St. Mirren,0,0.9473684210526315,0.9022556390977443,0.23684210526315788,0.20300751879699247
Hibernian,Celtic,1,1.182608695652174,2.013157894736842,0.28695652173913044,0.6447368421052632
Motherwell,Kilmarnock,0,1.509933774834437,1.0394736842105263,0.45695364238410596,0.25
St. Mirren,Hamilton Academical FC,0,1.0300751879699248,0.8947368421052632,0.2556390977443609,0.3157894736842105
Inverness Caledonian Thistle,Falkirk,0,1.330827067669173,0.8421052631578947,0.3609022556390977,0.15789473684210525
Aberdeen,Hibernian,2,1.2236842105263157,1.0884955752212389,0.4407894736842105,0.2831858407079646
Celtic,Heart of Midlothian,1,2.5592105263157894,0.9624060150375939,0.7894736842105263,0.2631578947368421
Dundee United,Rangers,0,1.5263157894736843,1.9342105263157894,0.4342105263157895,0.6842105263157895
Celtic,Rangers,0,2.5592105263157894,1.9342105263157894,0.7894736842105263,0.6842105263157895
Dundee United,Kilmarnock,0,1.5263157894736843,1.0394736842105263,0.4342105263157895,0.25
Hibernian,Motherwell,0,1.182608695652174,1.1437908496732025,0.28695652173913044,0.3464052287581699
St. Mirren,Aberdeen,0,1.0300751879699248,1.1776315789473684,0.2556390977443609,0.34868421052631576
Falkirk,Inverness Caledonian Thistle,0,0.9473684210526315,1.263157894736842,0.23684210526315788,0.3609022556390977
Hamilton Academical FC,Heart of Midlothian,0,1.0526315789473684,0.9624060150375939,0.2736842105263158,0.2631578947368421
Rangers,Kilmarnock,2,2.3289473684210527,1.0394736842105263,0.7368421052631579,0.25
Motherwell,Celtic,0,1.509933774834437,2.013157894736842,0.45695364238410596,0.6447368421052632
Hibernian,Dundee United,2,1.182608695652174,1.355263157894737,0.28695652173913044,0.3223684210526316
Aberdeen,Hamilton Academical FC,0,1.2236842105263157,0.8947368421052632,0.4407894736842105,0.3157894736842105
Inverness Caledonian Thistle,St. Mirren,0,1.330827067669173,0.9022556390977443,0.3609022556390977,0.20300751879699247
Falkirk,Heart of Midlothian,2,0.9473684210526315,0.9624060150375939,0.23684210526315788,0.2631578947368421
Heart of Midlothian,Inverness Caledonian Thistle,2,1.4210526315789473,1.263157894736842,0.49624060150375937,0.3609022556390977
Kilmarnock,Celtic,0,1.236842105263158,2.013157894736842,0.3157894736842105,0.6447368421052632
Aberdeen,Dundee United,0,1.2236842105263157,1.355263157894737,0.4407894736842105,0.3223684210526316
St. Mirren,Falkirk,1,1.0300751879699248,0.8421052631578947,0.2556390977443609,0.15789473684210525
Hamilton Academical FC,Hibernian,0,1.0526315789473684,1.0884955752212389,0.2736842105263158,0.2831858407079646
Rangers,Motherwell,2,2.3289473684210527,1.1437908496732025,0.7368421052631579,0.3464052287581699
Celtic,Aberdeen,2,2.5592105263157894,1.1776315789473684,0.7894736842105263,0.34868421052631576
Dundee United,Heart of Midlothian,2,1.5263157894736843,0.9624060150375939,0.4342105263157895,0.2631578947368421
Motherwell,St. Mirren,2,1.509933774834437,0.9022556390977443,0.45695364238410596,0.20300751879699247
Hibernian,Rangers,0,1.182608695652174,1.9342105263157894,0.28695652173913044,0.6842105263157895
Inverness Caledonian Thistle,Kilmarnock,2,1.330827067669173,1.0394736842105263,0.3609022556390977,0.25
Falkirk,Hamilton Academical FC,2,0.9473684210526315,0.8947368421052632,0.23684210526315788,0.3157894736842105
Celtic,Hamilton Academical FC,2,2.5592105263157894,0.8947368421052632,0.7894736842105263,0.3157894736842105
Dundee United,Inverness Caledonian Thistle,2,1.5263157894736843,1.263157894736842,0.4342105263157895,0.3609022556390977
Heart of Midlothian,Kilmarnock,0,1.4210526315789473,1.0394736842105263,0.49624060150375937,0.25
Aberdeen,Hibernian,0,1.2236842105263157,1.0884955752212389,0.4407894736842105,0.2831858407079646
St. Mirren,Rangers,2,1.0300751879699248,1.9342105263157894,0.2556390977443609,0.6842105263157895
Motherwell,Falkirk,2,1.509933774834437,0.8421052631578947,0.45695364238410596,0.15789473684210525
Rangers,Dundee United,1,2.3289473684210527,1.355263157894737,0.7368421052631579,0.3223684210526316
Hibernian,Heart of Midlothian,1,1.182608695652174,0.9624060150375939,0.28695652173913044,0.2631578947368421
Kilmarnock,Motherwell,2,1.236842105263158,1.1437908496732025,0.3157894736842105,0.3464052287581699
Inverness Caledonian Thistle,Celtic,0,1.330827067669173,2.013157894736842,0.3609022556390977,0.6447368421052632
Falkirk,Aberdeen,0,0.9473684210526315,1.1776315789473684,0.23684210526315788,0.34868421052631576
Hamilton Academical FC,St. Mirren,0,1.0526315789473684,0.9022556390977443,0.2736842105263158,0.20300751879699247
Rangers,Falkirk,2,2.3289473684210527,0.8421052631578947,0.7368421052631579,0.15789473684210525
Dundee United,Heart of Midlothian,2,1.5263157894736843,0.9624060150375939,0.4342105263157895,0.2631578947368421
Aberdeen,Celtic,0,1.2236842105263157,2.013157894736842,0.4407894736842105,0.6447368421052632
Kilmarnock,Hamilton Academical FC,2,1.236842105263158,0.8947368421052632,0.3157894736842105,0.3157894736842105
Hibernian,St. Mirren,2,1.182608695652174,0.9022556390977443,0.28695652173913044,0.20300751879699247
St. Johnstone FC,Motherwell,1,1.2651515151515151,1.1437908496732025,0.4015151515151515,0.3464052287581699
Dundee United,Rangers,0,1.5263157894736843,1.9342105263157894,0.4342105263157895,0.6842105263157895
St. Mirren,Hamilton Academical FC,0,1.0300751879699248,0.8947368421052632,0.2556390977443609,0.3157894736842105
St. Johnstone FC,Falkirk,2,1.2651515151515151,0.8421052631578947,0.4015151515151515,0.15789473684210525
Motherwell,Heart of Midlothian,2,1.509933774834437,0.9624060150375939,0.45695364238410596,0.2631578947368421
Hibernian,Aberdeen,2,1.182608695652174,1.1776315789473684,0.28695652173913044,0.34868421052631576
Celtic,Kilmarnock,2,2.5592105263157894,1.0394736842105263,0.7894736842105263,0.25
Rangers,St. Mirren,2,2.3289473684210527,0.9022556390977443,0.7368421052631579,0.20300751879699247
